repro_id,repro_path,config_label,config_us,rounds,speedup_vs_default,speedup_vs_best_compile_baseline,config_over_sol,best_3config_label,best_3config_us,best_3config_over_sol,round_count,rep_per_round,total_bytes
any_amax_sum_14151855d365,repros/canonical/any_amax_sum_14151855d365/repro.py,combo_looped,122.72000312805176,"[122.8799968957901, 122.75200337171555, 122.91199713945389, 122.72000312805176, 123.16799908876419]",0.9997392418281607,1.008865656418476,1.0084144123328362,default,122.68800288438797,1.0081514600342198,5,300,805306368
any_amax_sum_14151855d365,repros/canonical/any_amax_sum_14151855d365/repro.py,combo_persistent,232.35200345516205,"[233.21600258350372, 232.35200345516205, 232.41600394248962, 232.35200345516205, 232.44799673557281]",0.5280264472006742,0.5328466923908023,1.9092821304291154,default,122.68800288438797,1.0081514600342198,5,300,805306368
any_amax_sum_14151855d365,repros/canonical/any_amax_sum_14151855d365/repro.py,default,122.68800288438797,"[122.68800288438797, 124.7360035777092, 127.87200510501862, 124.67200309038162, 124.83199685811996]",1.0,1.00912879499821,1.0081514600342198,default,122.68800288438797,1.0081514600342198,5,300,805306368
any_amax_sum_148048393068,repros/canonical/any_amax_sum_148048393068/repro.py,combo_looped,83.71199667453766,"[83.71199667453766, 83.77599716186523, 83.83999764919281, 83.8719978928566, 83.71199667453766]",0.9996177340771335,1.0244648410583683,0.9638909175543585,default,83.67999643087387,0.963522454903217,5,300,553648128
any_amax_sum_148048393068,repros/canonical/any_amax_sum_148048393068/repro.py,combo_persistent,139.16799426078796,"[140.28799533843994, 141.15199446678162, 141.08799397945404, 140.22399485111237, 139.16799426078796]",0.6012876514844734,0.6162336234231599,1.6024318020242883,default,83.67999643087387,0.963522454903217,5,300,553648128
any_amax_sum_148048393068,repros/canonical/any_amax_sum_148048393068/repro.py,default,83.67999643087387,"[83.74399691820145, 84.03199911117554, 83.67999643087387, 83.83999764919281, 83.77599716186523]",1.0,1.0248566088157431,0.963522454903217,default,83.67999643087387,0.963522454903217,5,300,553648128
any_amax_sum_2da4fabb8348,repros/canonical/any_amax_sum_2da4fabb8348/repro.py,combo_looped,20.35200037062168,"[20.416000857949257, 20.35200037062168, 20.447999238967896, 20.416000857949257, 20.416000857949257]",0.9937106440485368,0.9921383050606709,2.0126583246121617,default,20.22399939596653,2.0,5,500,25166592
any_amax_sum_2da4fabb8348,repros/canonical/any_amax_sum_2da4fabb8348/repro.py,combo_persistent,24.320000782608986,"[24.351999163627625, 24.480000138282776, 24.320000782608986, 24.383999407291412, 24.4159996509552]",0.8315788957716042,0.8302630963211917,2.405063440365743,default,20.22399939596653,2.0,5,500,25166592
any_amax_sum_2da4fabb8348,repros/canonical/any_amax_sum_2da4fabb8348/repro.py,default,20.22399939596653,"[20.22399939596653, 20.320000126957893, 20.320000126957893, 20.320000126957893, 20.320000126957893]",1.0,0.9984177094234798,2.0,default,20.22399939596653,2.0,5,500,25166592
any_amax_sum_48ee4b2cf979,repros/canonical/any_amax_sum_48ee4b2cf979/repro.py,combo_looped,27.39199995994568,"[27.456000447273254, 27.39199995994568, 27.456000447273254, 27.55199931561947, 27.488000690937042]",1.0023364663924197,1.0385514234765096,1.0313253302706284,combo_looped,27.39199995994568,1.0313253302706284,5,500,134217728
any_amax_sum_48ee4b2cf979,repros/canonical/any_amax_sum_48ee4b2cf979/repro.py,combo_persistent,42.78400167822838,"[42.81599819660187, 42.87999868392944, 42.847998440265656, 42.91199892759323, 42.78400167822838]",0.6417352134044271,0.6649214527482243,1.610843484434114,combo_looped,27.39199995994568,1.0313253302706284,5,500,134217728
any_amax_sum_48ee4b2cf979,repros/canonical/any_amax_sum_48ee4b2cf979/repro.py,default,27.456000447273254,"[27.51999907195568, 27.51999907195568, 27.55199931561947, 27.55199931561947, 27.456000447273254]",1.0,1.0361305392932911,1.033734987244457,combo_looped,27.39199995994568,1.0313253302706284,5,500,134217728
any_amax_sum_4a963b47b28d,repros/canonical/any_amax_sum_4a963b47b28d/repro.py,combo_looped,27.488000690937042,"[27.488000690937042, 27.51999907195568, 27.51999907195568, 27.51999907195568, 27.55199931561947]",0.9965075404329783,1.034924324621745,1.067080748485426,default,27.39199995994568,1.0633540121165932,5,500,134217728
any_amax_sum_4a963b47b28d,repros/canonical/any_amax_sum_4a963b47b28d/repro.py,combo_persistent,42.81599819660187,"[42.81599819660187, 42.847998440265656, 42.81599819660187, 42.81599819660187, 42.847998440265656]",0.6397608630813066,0.6644245550376514,1.662111694352664,default,27.39199995994568,1.0633540121165932,5,500,134217728
any_amax_sum_4a963b47b28d,repros/canonical/any_amax_sum_4a963b47b28d/repro.py,default,27.39199995994568,"[27.51999907195568, 27.51999907195568, 27.55199931561947, 27.55199931561947, 27.39199995994568]",1.0,1.0385514234765096,1.0633540121165932,default,27.39199995994568,1.0633540121165932,5,500,134217728
any_amax_sum_56d491110e60,repros/canonical/any_amax_sum_56d491110e60/repro.py,combo_looped,16.16000011563301,"[16.224000602960587, 16.224000602960587, 16.224000602960587, 16.224000602960587, 16.16000011563301]",0.9940593607484882,0.9980197869161628,1.6503267998721713,default,16.063999384641647,1.640522803707029,5,500,25166592
any_amax_sum_56d491110e60,repros/canonical/any_amax_sum_56d491110e60/repro.py,combo_persistent,19.519999623298645,"[19.519999623298645, 19.551999866962433, 19.58400011062622, 19.680000841617584, 19.58400011062622]",0.8229508040291152,0.8262295175825308,1.9934640025565717,default,16.063999384641647,1.640522803707029,5,500,25166592
any_amax_sum_56d491110e60,repros/canonical/any_amax_sum_56d491110e60/repro.py,default,16.063999384641647,"[16.127999871969223, 16.063999384641647, 16.063999384641647, 16.095999628305435, 16.063999384641647]",1.0,1.0039840942342644,1.640522803707029,default,16.063999384641647,1.640522803707029,5,500,25166592
any_amax_sum_70169d16c71e,repros/canonical/any_amax_sum_70169d16c71e/repro.py,combo_looped,28.351999819278717,"[28.351999819278717, 28.351999819278717, 28.384000062942505, 28.351999819278717, 28.351999819278717]",1.0022573535459767,1.040632035341905,1.0687574988878055,combo_looped,28.351999819278717,1.0687574988878055,5,500,135266304
any_amax_sum_70169d16c71e,repros/canonical/any_amax_sum_70169d16c71e/repro.py,combo_persistent,44.79999840259552,"[44.79999840259552, 44.83199864625931, 44.79999840259552, 44.79999840259552, 44.79999840259552]",0.6342857437459192,0.6585714359364798,1.688781551500227,combo_looped,28.351999819278717,1.0687574988878055,5,500,135266304
any_amax_sum_70169d16c71e,repros/canonical/any_amax_sum_70169d16c71e/repro.py,default,28.416000306606293,"[28.44800055027008, 28.416000306606293, 28.416000306606293, 28.416000306606293, 28.416000306606293]",1.0,1.03828825167524,1.0711700624177087,combo_looped,28.351999819278717,1.0687574988878055,5,500,135266304
any_amax_sum_727a4ae37fb6,repros/canonical/any_amax_sum_727a4ae37fb6/repro.py,combo_looped,71.3919997215271,"[71.45600020885468, 71.48800045251846, 71.58400118350983, 71.3919997215271, 71.45600020885468]",1.0022411645414477,1.0277902315908292,1.0882926733421294,combo_looped,71.3919997215271,1.0882926733421294,5,300,406847488
any_amax_sum_727a4ae37fb6,repros/canonical/any_amax_sum_727a4ae37fb6/repro.py,combo_persistent,118.94399672746658,"[118.94399672746658, 119.6800023317337, 119.71200257539749, 119.6800023317337, 119.74400281906128]",0.6015604226230211,0.6168953620723319,1.8131706729248516,combo_looped,71.3919997215271,1.0882926733421294,5,300,406847488
any_amax_sum_727a4ae37fb6,repros/canonical/any_amax_sum_727a4ae37fb6/repro.py,default,71.55200093984604,"[71.55200093984604, 72.67200201749802, 73.60000163316727, 73.31199944019318, 72.67200201749802]",1.0,1.0254919354276082,1.0907317162923413,combo_looped,71.3919997215271,1.0882926733421294,5,300,406847488
any_amax_sum_7a4583e34c43,repros/canonical/any_amax_sum_7a4583e34c43/repro.py,combo_looped,28.31999957561493,"[28.351999819278717, 28.351999819278717, 28.416000306606293, 28.384000062942505, 28.31999957561493]",1.0,1.0350282527493748,1.0510688571734719,default,28.31999957561493,1.0510688571734719,5,500,138412032
any_amax_sum_7a4583e34c43,repros/canonical/any_amax_sum_7a4583e34c43/repro.py,combo_persistent,44.76799815893173,"[44.89599913358688, 44.83199864625931, 44.863998889923096, 44.79999840259552, 44.76799815893173]",0.632594727043089,0.654753415029876,1.6615201048014407,default,28.31999957561493,1.0510688571734719,5,500,138412032
any_amax_sum_7a4583e34c43,repros/canonical/any_amax_sum_7a4583e34c43/repro.py,default,28.31999957561493,"[28.44800055027008, 28.416000306606293, 28.416000306606293, 28.384000062942505, 28.31999957561493]",1.0,1.0350282527493748,1.0510688571734719,default,28.31999957561493,1.0510688571734719,5,500,138412032
any_amax_sum_93fd43445eb0,repros/canonical/any_amax_sum_93fd43445eb0/repro.py,combo_looped,11.103999800980091,"[11.136000044643879, 11.19999960064888, 11.168000288307667, 11.168000288307667, 11.103999800980091]",1.0,1.0634005570322278,1.0087209120328264,default,11.103999800980091,1.0087209120328264,5,500,33554432
any_amax_sum_93fd43445eb0,repros/canonical/any_amax_sum_93fd43445eb0/repro.py,combo_persistent,17.216000705957413,"[17.311999574303627, 17.216000705957413, 17.311999574303627, 17.24799908697605, 17.376000061631203]",0.6449813746311982,0.6858735530582282,1.5639535523170964,default,11.103999800980091,1.0087209120328264,5,500,33554432
any_amax_sum_93fd43445eb0,repros/canonical/any_amax_sum_93fd43445eb0/repro.py,default,11.103999800980091,"[11.136000044643879, 11.136000044643879, 11.136000044643879, 11.168000288307667, 11.103999800980091]",1.0,1.0634005570322278,1.0087209120328264,default,11.103999800980091,1.0087209120328264,5,500,33554432
any_amax_sum_97b43144672a,repros/canonical/any_amax_sum_97b43144672a/repro.py,combo_looped,9.824000298976898,"[9.824000298976898, 9.952000342309475, 9.855999611318111, 9.8879998549819, 9.824000298976898]",0.9934852926119881,1.1368078123400238,0.9746031669770767,default,9.759999811649323,0.9682539125247914,5,500,25165824
any_amax_sum_97b43144672a,repros/canonical/any_amax_sum_97b43144672a/repro.py,combo_persistent,15.039999969303608,"[15.072000212967396, 15.231999568641186, 15.263999812304974, 15.039999969303608, 15.263999812304974]",0.6489361590139177,0.7425532121742933,1.4920634319346433,default,9.759999811649323,0.9682539125247914,5,500,25165824
any_amax_sum_97b43144672a,repros/canonical/any_amax_sum_97b43144672a/repro.py,default,9.759999811649323,"[9.79200005531311, 9.855999611318111, 9.855999611318111, 9.8879998549819, 9.759999811649323]",1.0,1.1442623467039195,0.9682539125247914,default,9.759999811649323,0.9682539125247914,5,500,25165824
any_amax_sum_a0dcc1c8c72b,repros/canonical/any_amax_sum_a0dcc1c8c72b/repro.py,combo_looped,17.24799908697605,"[17.311999574303627, 17.24799908697605, 17.27999933063984, 17.27999933063984, 17.343999817967415]",1.0,1.0575139236727977,1.011257012494444,default,17.24799908697605,1.011257012494444,5,500,67371008
any_amax_sum_a0dcc1c8c72b,repros/canonical/any_amax_sum_a0dcc1c8c72b/repro.py,combo_persistent,25.50400048494339,"[26.30399912595749, 25.50400048494339, 26.11199952661991, 25.50400048494339, 26.240000501275063]",0.6762860241144767,0.7151818868863766,1.4953096418317613,default,17.24799908697605,1.011257012494444,5,500,67371008
any_amax_sum_a0dcc1c8c72b,repros/canonical/any_amax_sum_a0dcc1c8c72b/repro.py,default,17.24799908697605,"[17.27999933063984, 17.343999817967415, 17.311999574303627, 17.343999817967415, 17.24799908697605]",1.0,1.0575139236727977,1.011257012494444,default,17.24799908697605,1.011257012494444,5,500,67371008
any_amax_sum_a476543fe91a,repros/canonical/any_amax_sum_a476543fe91a/repro.py,combo_looped,11.136000044643879,"[11.19999960064888, 11.136000044643879, 11.136000044643879, 11.168000288307667, 11.168000288307667]",0.9798850716502014,1.0718390417680945,1.0116279109118214,default,10.912000201642513,0.9912790879671736,5,500,33816576
any_amax_sum_a476543fe91a,repros/canonical/any_amax_sum_a476543fe91a/repro.py,combo_persistent,14.495999552309513,"[15.168000012636185, 15.263999812304974, 15.168000012636185, 14.495999552309513, 15.263999812304974]",0.7527594190566876,0.823399557506119,1.3168604242898538,default,10.912000201642513,0.9912790879671736,5,500,33816576
any_amax_sum_a476543fe91a,repros/canonical/any_amax_sum_a476543fe91a/repro.py,default,10.912000201642513,"[11.04000024497509, 11.008000001311302, 10.912000201642513, 11.19999960064888, 11.231999844312668]",1.0,1.093841586914918,0.9912790879671736,default,10.912000201642513,0.9912790879671736,5,500,33816576
any_amax_sum_b60dfdd114e1,repros/canonical/any_amax_sum_b60dfdd114e1/repro.py,combo_looped,163.61600160598755,"[168.86399686336517, 168.7999963760376, 163.64799439907074, 169.72799599170685, 163.61600160598755]",0.9878740454080315,0.9941325585487324,1.0183230906704048,default,161.6320013999939,1.0059749511129825,5,300,1073741824
any_amax_sum_b60dfdd114e1,repros/canonical/any_amax_sum_b60dfdd114e1/repro.py,combo_persistent,259.6159875392914,"[264.0320062637329, 259.6159875392914, 262.04800605773926, 262.04800605773926, 262.08001375198364]",0.6225810780452488,0.626525337818253,1.6158135648315815,default,161.6320013999939,1.0059749511129825,5,300,1073741824
any_amax_sum_b60dfdd114e1,repros/canonical/any_amax_sum_b60dfdd114e1/repro.py,default,161.6320013999939,"[161.6320013999939, 166.81599617004395, 164.76799547672272, 165.6000018119812, 164.73600268363953]",1.0,1.006335335126773,1.0059749511129825,default,161.6320013999939,1.0059749511129825,5,300,1073741824
any_amax_sum_bc8a6386052c,repros/canonical/any_amax_sum_bc8a6386052c/repro.py,combo_looped,83.77599716186523,"[84.927998483181, 84.89599823951721, 84.89599823951721, 83.83999764919281, 83.77599716186523]",0.9915966633179845,1.0133689972736224,0.9890442051027823,default,83.0719992518425,0.9807329336539072,5,300,536870912
any_amax_sum_bc8a6386052c,repros/canonical/any_amax_sum_bc8a6386052c/repro.py,combo_persistent,154.4959992170334,"[154.4959992170334, 154.59200739860535, 154.7520011663437, 154.59200739860535, 156.51200711727142]",0.5376967667307964,0.5495028911412569,1.82395170351642,default,83.0719992518425,0.9807329336539072,5,300,536870912
any_amax_sum_bc8a6386052c,repros/canonical/any_amax_sum_bc8a6386052c/repro.py,default,83.0719992518425,"[83.0719992518425, 84.89599823951721, 83.93599838018417, 84.89599823951721, 84.89599823951721]",1.0,1.0219568447142466,0.9807329336539072,default,83.0719992518425,0.9807329336539072,5,300,536870912
any_amax_sum_c1a313554420,repros/canonical/any_amax_sum_c1a313554420/repro.py,combo_looped,15.200000256299973,"[15.231999568641186, 15.263999812304974, 15.200000256299973, 15.200000256299973, 15.296000055968761]",1.199999926474535,1.0252631660212357,1.3418079744004672,combo_looped,15.200000256299973,1.3418079744004672,5,500,37748736
any_amax_sum_c1a313554420,repros/canonical/any_amax_sum_c1a313554420/repro.py,combo_persistent,15.519999898970127,"[15.87199978530407, 15.776000916957855, 15.552000142633915, 15.71200042963028, 15.519999898970127]",1.175257687416818,1.004123742767023,1.3700565313149415,combo_looped,15.200000256299973,1.3418079744004672,5,500,37748736
any_amax_sum_c1a313554420,repros/canonical/any_amax_sum_c1a313554420/repro.py,default,18.239999189972878,"[18.239999189972878, 18.239999189972878, 18.271999433636665, 18.271999433636665, 18.239999189972878]",1.0,0.854386024033638,1.6101694706235052,combo_looped,15.200000256299973,1.3418079744004672,5,500,37748736
any_amax_sum_c34514991dfb,repros/canonical/any_amax_sum_c34514991dfb/repro.py,combo_looped,9.759999811649323,"[9.759999811649323, 9.855999611318111, 9.920000098645687, 9.824000298976898, 9.8879998549819]",1.0065574271068312,1.1475409648349384,0.9682539125247914,combo_looped,9.759999811649323,0.9682539125247914,5,500,25427968
any_amax_sum_c34514991dfb,repros/canonical/any_amax_sum_c34514991dfb/repro.py,combo_persistent,15.104000456631184,"[15.263999812304974, 15.104000456631184, 15.104000456631184, 15.263999812304974, 15.135999768972397]",0.6504237289441963,0.741525374870582,1.4984126863869287,combo_looped,9.759999811649323,0.9682539125247914,5,500,25427968
any_amax_sum_c34514991dfb,repros/canonical/any_amax_sum_c34514991dfb/repro.py,default,9.824000298976898,"[9.920000098645687, 9.920000098645687, 9.8879998549819, 9.855999611318111, 9.824000298976898]",1.0,1.1400650712332818,0.9746031669770767,combo_looped,9.759999811649323,0.9682539125247914,5,500,25427968
any_amax_sum_ce237cc082cc,repros/canonical/any_amax_sum_ce237cc082cc/repro.py,combo_looped,68.64000111818314,"[69.43999975919724, 69.43999975919724, 69.37599927186966, 68.64000111818314, 69.15199756622314]",1.0107225836494276,1.0261072073837163,1.0719639804845809,combo_looped,68.64000111818314,1.0719639804845809,5,300,402653184
any_amax_sum_ce237cc082cc,repros/canonical/any_amax_sum_ce237cc082cc/repro.py,combo_persistent,114.3999993801117,"[114.52800035476685, 114.46399986743927, 114.43199962377548, 114.3999993801117, 114.46399986743927]",0.6064335633548141,0.6156643377957796,1.786606595355256,combo_looped,68.64000111818314,1.0719639804845809,5,300,402653184
any_amax_sum_ce237cc082cc,repros/canonical/any_amax_sum_ce237cc082cc/repro.py,default,69.37599927186966,"[69.37599927186966, 69.43999975919724, 69.43999975919724, 69.43999975919724, 70.65600156784058]",1.0,1.0152214108828352,1.0834582039345002,combo_looped,68.64000111818314,1.0719639804845809,5,300,402653184
any_amax_sum_f235c5b81536,repros/canonical/any_amax_sum_f235c5b81536/repro.py,combo_looped,123.87199699878693,"[125.76000392436981, 125.88800489902496, 123.87199699878693, 124.67200309038162, 124.79999661445618]",1.0005166663077871,1.005683329385658,1.0007755403109408,combo_looped,123.87199699878693,1.0007755403109408,5,300,813694976
any_amax_sum_f235c5b81536,repros/canonical/any_amax_sum_f235c5b81536/repro.py,combo_persistent,208.80000293254852,"[208.80000293254852, 212.73599565029144, 212.92799711227417, 212.79999613761902, 214.01600539684296]",0.593563198014663,0.5966283554106736,1.6869182770484732,combo_looped,123.87199699878693,1.0007755403109408,5,300,813694976
any_amax_sum_f235c5b81536,repros/canonical/any_amax_sum_f235c5b81536/repro.py,default,123.9359974861145,"[123.9359974861145, 124.7360035777092, 124.64000284671783, 124.67200309038162, 124.70400333404541]",1.0,1.0051639950156326,1.001292607314277,combo_looped,123.87199699878693,1.0007755403109408,5,300,813694976
any_mean_33b10ff8a837,repros/canonical/any_mean_33b10ff8a837/repro.py,combo_looped,11.615999974310398,"[11.711999773979187, 11.615999974310398, 11.680000461637974, 11.711999773979187, 11.839999817311764]",1.2148760661883644,0.9669421374959561,1.6499999834637329,combo_persistent,11.136000044643879,1.5818181758049938,5,500,6292480
any_mean_33b10ff8a837,repros/canonical/any_mean_33b10ff8a837/repro.py,combo_persistent,11.136000044643879,"[11.136000044643879, 11.168000288307667, 11.19999960064888, 11.19999960064888, 11.168000288307667]",1.267241405985972,1.0086206716311,1.5818181758049938,combo_persistent,11.136000044643879,1.5818181758049938,5,500,6292480
any_mean_33b10ff8a837,repros/canonical/any_mean_33b10ff8a837/repro.py,default,14.112000353634357,"[14.240000396966934, 14.208000153303146, 14.240000396966934, 14.112000353634357, 14.208000153303146]",1.0,0.7959183363696569,2.004545489121286,combo_persistent,11.136000044643879,1.5818181758049938,5,500,6292480
any_mean_38ea597e5c87,repros/canonical/any_mean_38ea597e5c87/repro.py,combo_looped,11.168000288307667,"[11.168000288307667, 11.19999960064888, 11.231999844312668, 11.327999643981457, 11.231999844312668]",1.1719197411443676,1.0429799352860918,1.6232559105989859,combo_persistent,10.975999757647514,1.595348855782867,5,500,6292480
any_mean_38ea597e5c87,repros/canonical/any_mean_38ea597e5c87/repro.py,combo_persistent,10.975999757647514,"[11.168000288307667, 11.168000288307667, 11.103999800980091, 11.168000288307667, 10.975999757647514]",1.192419852037141,1.0612245330871528,1.595348855782867,combo_persistent,10.975999757647514,1.595348855782867,5,500,6292480
any_mean_38ea597e5c87,repros/canonical/any_mean_38ea597e5c87/repro.py,default,13.088000006973743,"[13.088000006973743, 13.21600005030632, 13.151999562978745, 13.120000250637531, 13.151999562978745]",1.0,0.8899755663025462,1.9023256465602283,combo_persistent,10.975999757647514,1.595348855782867,5,500,6292480
any_mean_417d9efb98a0,repros/canonical/any_mean_417d9efb98a0/repro.py,combo_looped,11.872000060975552,"[11.96799986064434, 12.000000104308128, 11.96799986064434, 11.96799986064434, 11.872000060975552]",1.1617250428575474,1.0053907981533268,1.4606298526910844,combo_looped,11.872000060975552,1.4606298526910844,5,500,9438720
any_mean_417d9efb98a0,repros/canonical/any_mean_417d9efb98a0/repro.py,combo_persistent,13.183999806642532,"[13.183999806642532, 13.21600005030632, 13.21600005030632, 13.21600005030632, 13.21600005030632]",1.0461165034827113,0.9053397900511804,1.622047135828028,combo_looped,11.872000060975552,1.4606298526910844,5,500,9438720
any_mean_417d9efb98a0,repros/canonical/any_mean_417d9efb98a0/repro.py,default,13.791999779641628,"[14.015999622642994, 13.887999579310417, 13.856000266969204, 13.791999779641628, 13.952000066637993]",1.0,0.8654292203948033,1.696850278216563,combo_looped,11.872000060975552,1.4606298526910844,5,500,9438720
any_mean_6b05ef27be02,repros/canonical/any_mean_6b05ef27be02/repro.py,combo_looped,11.071999557316303,"[11.168000288307667, 11.168000288307667, 11.071999557316303, 11.136000044643879, 11.19999960064888]",1.317919153425054,1.0,1.6018517851056702,combo_looped,11.071999557316303,1.6018517851056702,5,500,6292480
any_mean_6b05ef27be02,repros/canonical/any_mean_6b05ef27be02/repro.py,combo_persistent,11.231999844312668,"[11.231999844312668, 11.296000331640244, 11.552000418305397, 11.359999887645245, 11.42400037497282]",1.2991453423754762,0.9857549600058639,1.6249999747362582,combo_looped,11.071999557316303,1.6018517851056702,5,500,6292480
any_mean_6b05ef27be02,repros/canonical/any_mean_6b05ef27be02/repro.py,default,14.592000283300877,"[15.263999812304974, 15.168000012636185, 15.200000256299973, 14.592000283300877, 15.104000456631184]",1.0,0.7587718847557267,2.1111111485388765,combo_looped,11.071999557316303,1.6018517851056702,5,500,6292480
any_mean_fde44ec669a9,repros/canonical/any_mean_fde44ec669a9/repro.py,combo_looped,11.136000044643879,"[11.231999844312668, 11.19999960064888, 11.231999844312668, 11.136000044643879, 11.231999844312668]",1.2931034208792718,1.0603447850493959,1.6111111148538877,combo_persistent,11.136000044643879,1.6111111148538877,5,500,6292480
any_mean_fde44ec669a9,repros/canonical/any_mean_fde44ec669a9/repro.py,combo_persistent,11.136000044643879,"[11.168000288307667, 11.168000288307667, 11.168000288307667, 11.19999960064888, 11.136000044643879]",1.2931034208792718,1.0603447850493959,1.6111111148538877,combo_persistent,11.136000044643879,1.6111111148538877,5,500,6292480
any_mean_fde44ec669a9,repros/canonical/any_mean_fde44ec669a9/repro.py,default,14.399999752640724,"[15.072000212967396, 15.263999812304974, 14.592000283300877, 14.399999752640724, 15.200000256299973]",1.0,0.8199999844779569,2.0833332940341798,combo_persistent,11.136000044643879,1.6111111148538877,5,500,6292480
argmax_amax_sum_fd72c2ef2d40,repros/canonical/argmax_amax_sum_fd72c2ef2d40/repro.py,combo_looped,9.088000282645226,"[9.119999594986439, 9.088000282645226, 9.151999838650227, 9.151999838650227, 9.088000282645226]",1.0176055623566969,1.0070422044470242,1.4869110474179112,combo_persistent,9.02399979531765,1.476439763451379,5,500,65668
argmax_amax_sum_fd72c2ef2d40,repros/canonical/argmax_amax_sum_fd72c2ef2d40/repro.py,combo_persistent,9.02399979531765,"[9.02399979531765, 9.151999838650227, 9.088000282645226, 9.056000038981438, 9.119999594986439]",1.0248226782005907,1.0141844022867768,1.476439763451379,combo_persistent,9.02399979531765,1.476439763451379,5,500,65668
argmax_amax_sum_fd72c2ef2d40,repros/canonical/argmax_amax_sum_fd72c2ef2d40/repro.py,default,9.247999638319016,"[9.312000125646591, 9.312000125646591, 9.312000125646591, 9.279999881982803, 9.247999638319016]",1.0,0.9896193984187657,1.5130889525820888,combo_persistent,9.02399979531765,1.476439763451379,5,500,65668
argmax_mean_180a59791f51,repros/canonical/argmax_mean_180a59791f51/repro.py,combo_looped,278.3679962158203,"[278.3679962158203, 278.4000039100647, 278.4320116043091, 278.4000039100647, 278.4000039100647]",1.0221864400972969,1.0048281244646955,2.248384628290591,combo_persistent,257.82400369644165,2.082450334074973,5,200,811597824
argmax_mean_180a59791f51,repros/canonical/argmax_mean_180a59791f51/repro.py,combo_persistent,257.82400369644165,"[257.82400369644165, 257.9840123653412, 258.2080066204071, 258.08000564575195, 258.0159902572632]",1.1036365389154583,1.084895073919755,2.082450334074973,combo_persistent,257.82400369644165,2.082450334074973,5,200,811597824
argmax_mean_180a59791f51,repros/canonical/argmax_mean_180a59791f51/repro.py,default,284.5439910888672,"[284.5759987831116, 284.5439910888672, 284.5439910888672, 284.5759987831116, 284.60800647735596]",1.0,0.9830184446284094,2.298268279161843,combo_persistent,257.82400369644165,2.082450334074973,5,200,811597824
argmax_mean_9cf9e9271ff1,repros/canonical/argmax_mean_9cf9e9271ff1/repro.py,combo_looped,65.37599861621857,"[65.43999910354614, 65.37599861621857, 65.43999910354614, 65.40799885988235, 65.40799885988235]",1.0151737659690712,1.0,4.601351204308625,combo_looped,65.37599861621857,4.601351204308625,5,300,50724864
argmax_mean_9cf9e9271ff1,repros/canonical/argmax_mean_9cf9e9271ff1/repro.py,combo_persistent,67.26399809122086,"[67.29599833488464, 67.32799857854843, 67.32799857854843, 67.26399809122086, 67.32799857854843]",0.9866793619554053,0.9719315008239348,4.734234048806861,combo_looped,65.37599861621857,4.601351204308625,5,300,50724864
argmax_mean_9cf9e9271ff1,repros/canonical/argmax_mean_9cf9e9271ff1/repro.py,default,66.3679987192154,"[66.39999896287918, 66.39999896287918, 66.46399945020676, 66.49599969387054, 66.3679987192154]",1.0,0.9850530357681312,4.671171030624309,combo_looped,65.37599861621857,4.601351204308625,5,300,50724864
max_448f6b3c8f1d,repros/canonical/max_448f6b3c8f1d/repro.py,combo_looped,5.8559998869895935,"[5.95200015231967, 5.8559998869895935, 5.95200015231967, 5.95200015231967, 5.98399993032217]",1.081967202686077,0.9781420686812243,1.1437500068212105,combo_persistent,5.696000065654516,1.1125000409272625,5,500,32776
max_448f6b3c8f1d,repros/canonical/max_448f6b3c8f1d/repro.py,combo_persistent,5.696000065654516,"[5.696000065654516, 5.760000087320805, 5.760000087320805, 5.727999843657017, 5.824000108987093]",1.112359505552087,1.0056179384890551,1.1125000409272625,combo_persistent,5.696000065654516,1.1125000409272625,5,500,32776
max_448f6b3c8f1d,repros/canonical/max_448f6b3c8f1d/repro.py,default,6.335999816656113,"[7.071999832987785, 6.399999838322401, 6.496000103652477, 6.335999816656113, 6.463999859988689]",1.0,0.9040404055251419,1.2374999954525263,combo_persistent,5.696000065654516,1.1125000409272625,5,500,32776
mean_00c6f66d2b16,repros/canonical/mean_00c6f66d2b16/repro.py,combo_looped,14.047999866306782,"[14.08000010997057, 14.08000010997057, 14.08000010997057, 14.047999866306782, 14.047999866306782]",1.8018224036515695,1.0022779216947844,1.2873899932839286,combo_looped,14.047999866306782,1.2873899932839286,5,500,32788480
mean_00c6f66d2b16,repros/canonical/mean_00c6f66d2b16/repro.py,combo_persistent,15.359999611973763,"[15.519999898970127, 15.48799965530634, 15.87199978530407, 15.71200042963028, 15.359999611973763]",1.6479167659531742,0.9166666969831575,1.4076245718600446,combo_looped,14.047999866306782,1.2873899932839286,5,500,32788480
mean_00c6f66d2b16,repros/canonical/mean_00c6f66d2b16/repro.py,default,25.312000885605812,"[25.407999753952026, 25.312000885605812, 25.439999997615814, 25.37599951028824, 25.439999997615814]",1.0,0.5562578862731254,2.3196481321358258,combo_looped,14.047999866306782,1.2873899932839286,5,500,32788480
mean_01c500735869,repros/canonical/mean_01c500735869/repro.py,combo_looped,7.071999832987785,"[7.071999832987785, 7.135999854654074, 7.135999854654074, 7.104000076651573, 7.104000076651573]",1.0995475473635221,1.031674252538552,0.8700786742953837,combo_looped,7.071999832987785,0.8700786742953837,5,500,8400896
