repro_id,repro_path,case,pattern_prefix,compiled_us,coord_descent_us,best_compile_label,best_compile_us,memcopy_sol_us,best_compile_over_sol,gap_default,gap_cd,total_bytes,n_kernels,launch_adjusted_sol_us_1p0,launch_adjusted_gap_1p0,excess_us_vs_launch_adjusted_sol_1p0,launch_adjusted_sol_us_3p0,launch_adjusted_gap_3p0,excess_us_vs_launch_adjusted_sol_3p0,launch_adjusted_sol_us_5p0,launch_adjusted_gap_5p0,excess_us_vs_launch_adjusted_sol_5p0,n_models,models,ops_sample,top_ops,sol_gap_rank,best_3config_label,best_3config_us,best_3config_over_sol,floor_kind,floor_confidence,estimated_realistic_floor_us,estimated_floor_over_sol,potential_speedup_to_floor,excess_us_to_floor,launch_adjusted_gap_3us,launch_adjusted_excess_us_3us,floor_rationale,floor_assumptions,best_3config_speedup_to_floor
amax_sum_any_fd11cc31d3d3,repros/canonical/amax_sum_any_fd11cc31d3d3/repro.py,default,amax_sum_any,75.80800354480743,76.67200267314911,compiled,75.80800354480743,25.79200081527233,2.9392059998663966,2.9392059998663966,2.972704724317044,134217728,1,26.79200081527233,2.8295013898922527,49.0160027295351,28.79200081527233,2.6329536467849812,47.0160027295351,30.79200081527233,2.4619382156942495,45.0160027295351,1,hf_MobileBertForMaskedLM_train_000,aten.add.Tensor;aten.add.Tensor;aten.amax.default;aten.any.dim;aten.div.Tensor;aten.eq.Scalar;aten.exp.default;aten.expand.default;aten.expand.default;aten.full.default;aten.full.default;aten.full.default;aten.ge.Scalar;aten.gt.Scalar;aten.logical_not.default;aten.logical_not.default;aten.mul.Tensor;aten.mul.Tensor;aten.permute.default;aten.sub.Tensor;aten.sum.dim_IntList;aten.unsqueeze.default;aten.unsqueeze.default;aten.unsqueeze.default;aten.view.default;aten.view.default;aten.where.self;aten.where.self;prims.inductor_lookup_seed.default;prims.inductor_random.default;prims.inductor_seeds.default;prims.iota.default,aten.full.default:3;aten.unsqueeze.default:3;aten.add.Tensor:2;aten.expand.default:2;aten.logical_not.default:2;aten.mul.Tensor:2;aten.view.default:2;aten.where.self:2;aten.amax.default:1;aten.any.dim:1;aten.div.Tensor:1;aten.eq.Scalar:1,231,default,74.62400197982788,2.8933002334444886,online_softmax_ce_heuristic,medium,53.00480154901743,2.0550868437330174,1.4302101192606524,22.803201995790005,2.6329536467849812,47.0160027295351,softmax/CE needs exp/log/reduction or gather; online algorithm floor is above memcopy,uses online-softmax heuristic class; not per-shape prototype except known data,1.4078724907745874
amax_sum_any_3e6e6f246ff6,repros/canonical/amax_sum_any_3e6e6f246ff6/repro.py,default,amax_sum_any,104.16000336408615,94.04800087213516,coord_descent,94.04800087213516,35.51999852061272,2.6477478825782574,2.9324326492761745,2.6477478825782574,201326696,1,36.51999852061272,2.5752465685082746,57.528002351522446,38.51999852061272,2.4415369803767892,55.528002351522446,40.51999852061272,2.321026759768821,53.528002351522446,1,torchbench_hf_DistilBert_train_000,aten.add.Tensor;aten.add.Tensor;aten.amax.default;aten.any.dim;aten.div.Tensor;aten.eq.Scalar;aten.exp.default;aten.expand.default;aten.expand.default;aten.full.default;aten.full.default;aten.full.default;aten.ge.Scalar;aten.gt.Scalar;aten.logical_not.default;aten.logical_not.default;aten.mul.Tensor;aten.mul.Tensor;aten.permute.default;aten.sub.Tensor;aten.sum.dim_IntList;aten.unsqueeze.default;aten.unsqueeze.default;aten.unsqueeze.default;aten.view.default;aten.view.default;aten.where.self;aten.where.self;prims.inductor_lookup_seed.default;prims.inductor_random.default;prims.iota.default,aten.full.default:3;aten.unsqueeze.default:3;aten.add.Tensor:2;aten.expand.default:2;aten.logical_not.default:2;aten.mul.Tensor:2;aten.view.default:2;aten.where.self:2;aten.amax.default:1;aten.any.dim:1;aten.div.Tensor:1;aten.eq.Scalar:1,313,combo_looped,96.28800302743912,2.7108110089464654,online_softmax_ce_heuristic,medium,71.48799718916416,2.0126126173028624,1.3155775034971962,22.560003682971,2.4415369803767892,55.528002351522446,softmax/CE needs exp/log/reduction or gather; online algorithm floor is above memcopy,uses online-softmax heuristic class; not per-shape prototype except known data,1.3469114650484855
sum_sum_addc448a9236,repros/canonical/sum_sum_addc448a9236/repro.py,default,sum_sum,75.74400305747986,68.7360018491745,coord_descent,68.7360018491745,16.256000846624374,4.228346350230894,4.659448764313297,4.228346350230894,64906240,7,23.256000846624374,2.9556243269208333,45.480001002550125,37.256000846624374,1.8449645771736771,31.480001002550125,51.256000846624374,1.3410332588150276,17.480001002550125,1,timm_tf_efficientnet_b0_train,aten.add.Tensor;aten.add.Tensor;aten.add.Tensor;aten.as_strided.default;aten.as_strided_scatter.default;aten.div.Scalar;aten.exp.default;aten.expand.default;aten.full.default;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.neg.default;aten.reciprocal.default;aten.reshape.default;aten.squeeze.dim;aten.squeeze.dim;aten.squeeze.dims;aten.squeeze.dims;aten.sub.Tensor;aten.sub.Tensor;aten.sub.Tensor;aten.sub.Tensor;aten.sub.Tensor;aten.sum.dim_IntList;aten.sum.dim_IntList;aten.unsqueeze.default;aten.unsqueeze.default,aten.unsqueeze.default:16;aten.mul.Tensor:15;aten.sub.Tensor:5;aten.add.Tensor:3;aten.squeeze.dim:2;aten.squeeze.dims:2;aten.sum.dim_IntList:2;aten.as_strided.default:1;aten.as_strided_scatter.default:1;aten.div.Scalar:1;aten.exp.default:1;aten.expand.default:1,93,combo_looped,63.519999384880066,3.9074800736166457,multi_output_reduction_heuristic,medium,46.19680131226778,2.8418306413819323,1.4878952632359272,22.53920053690672,1.8449645771736771,31.480001002550125,reduction tree and multi-output accumulator overhead beyond memcopy,assumes tuned one-pass or split compatible reductions,1.3749869597142872
sum_sum_sum_ba765a70455b,repros/canonical/sum_sum_sum_ba765a70455b/repro.py,default,sum_sum_sum,91.71199798583984,90.17600119113922,coord_descent,90.17600119113922,35.96799820661545,2.5071175958453398,2.5498221351938244,2.5071175958453398,205629568,4,39.96799820661545,2.256205095010573,50.20800298452377,47.96799820661545,1.8799200417478066,42.20800298452377,55.96799820661545,1.6112064765696832,34.20800298452377,3,timm_swin_base_patch4_window7_224_train_001;timm_swin_base_patch4_window7_224_train_041;timm_timm_swin_base_patch4_window7_224_train_train_001,aten.add.Tensor;aten.clone.default;aten.div.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.permute.default;aten.permute.default;aten.sub.Tensor;aten.sub.Tensor;aten.sum.dim_IntList;aten.sum.dim_IntList;aten.sum.dim_IntList;aten.sum.dim_IntList;aten.sum.dim_IntList;aten.view.default;aten.view.default;aten.view.default;aten.view.default;aten.view.default;aten.view.default;aten.view.default;prims.convert_element_type.default,aten.mul.Tensor:7;aten.view.default:7;aten.sum.dim_IntList:5;aten.permute.default:2;aten.sub.Tensor:2;aten.add.Tensor:1;aten.clone.default:1;aten.div.Tensor:1;prims.convert_element_type.default:1,348,combo_persistent,88.99199962615967,2.474199401227498,multi_output_reduction_heuristic,medium,67.75039722025394,1.8836299098734077,1.3310032839804689,22.425603970885277,1.8799200417478066,42.20800298452377,reduction tree and multi-output accumulator overhead beyond memcopy,assumes tuned one-pass or split compatible reductions,1.3135273485829182
argmax_mean_9cf9e9271ff1,repros/canonical/argmax_mean_9cf9e9271ff1/repro.py,default,argmax_mean,67.26399809122086,65.37599861621857,coord_descent,65.37599861621857,14.208000153303146,4.601351204308625,4.734234048806861,4.601351204308625,50724864,4,18.208000153303146,3.590509559851832,47.16799846291542,26.208000153303146,2.494505427113974,39.16799846291542,34.208000153303146,1.9111318499542809,31.16799846291542,1,torchbench_hf_Reformer_infer_005,<built-in function getitem>;<built-in function getitem>;aten.add.Tensor;aten.add.Tensor;aten.add.Tensor;aten.argmax.default;aten.cat.default;aten.cat.default;aten.cat.default;aten.cat.default;aten.cat.default;aten.div.Tensor;aten.expand.default;aten.expand.default;aten.expand.default;aten.expand.default;aten.expand.default;aten.expand.default;aten.expand.default;aten.full.default;aten.gather.default;aten.gather.default;aten.mean.dim;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.neg.default;aten.permute.default;aten.permute.default;aten.permute.default;aten.pow.Tensor_Scalar;aten.remainder.Scalar;aten.remainder.Scalar;aten.repeat.default;aten.repeat.default;aten.rsqrt.default;aten.slice.Tensor;aten.slice.Tensor;aten.slice.Tensor;aten.slice.Tensor,aten.view.default:12;aten.expand.default:7;aten.cat.default:5;aten.slice.Tensor:4;aten.add.Tensor:3;aten.mul.Tensor:3;aten.permute.default:3;<built-in function getitem>:2;aten.gather.default:2;aten.remainder.Scalar:2;aten.repeat.default:2;aten.unsqueeze.default:2,77,combo_looped,65.37599861621857,4.601351204308625,online_softmax_ce_heuristic,medium,42.99520029127598,3.026126113975318,1.5205417854393344,22.38079832494259,2.494505427113974,39.16799846291542,softmax/CE needs exp/log/reduction or gather; online algorithm floor is above memcopy,uses online-softmax heuristic class; not per-shape prototype except known data,1.5205417854393344
pointwise_afc4ddb6d0ba,repros/canonical/pointwise_afc4ddb6d0ba/repro.py,default,pointwise,47.968000173568726,46.911999583244324,coord_descent,46.911999583244324,16.3199994713068,2.874509871506014,2.9392157921269684,2.874509871506014,67174400,2,18.3199994713068,2.56069874110635,28.592000111937523,22.3199994713068,2.1017921458085813,24.592000111937523,26.3199994713068,1.7823708406372214,20.592000111937523,3,hf_BartForCausalLM_train_009;hf_MBartForCausalLM_train_009;hf_MBartForCausalLM_train_017,aten.eq.Scalar;aten.full.default;aten.full.default;aten.index_put.default;aten.mul.Tensor;aten.unsqueeze.default;aten.where.self,aten.full.default:2;aten.eq.Scalar:1;aten.index_put.default:1;aten.mul.Tensor:1;aten.unsqueeze.default:1;aten.where.self:1,250,combo_persistent,46.78399860858917,2.8666666742755114,pointwise_expression_heuristic,medium,24.76799939200282,1.5176470707336094,1.8940568772135644,22.144000191241503,2.1017921458085813,24.592000111937523,pointwise expression has math/register/index overhead beyond memcopy,assumes CSE/tiling can reduce but not eliminate expression overhead,1.8888888790789842
sum_sum_ece81a19042b,repros/canonical/sum_sum_ece81a19042b/repro.py,default,sum_sum,262.0159983634949,227.2000014781952,coord_descent,227.2000014781952,124.86399710178375,1.8195797567892331,2.0984111068454,1.8195797567892331,822083712,4,128.86399710178375,1.7630991323258454,98.33600437641144,136.86399710178375,1.6600421315273284,90.33600437641144,144.86399710178375,1.5683676139252243,82.33600437641144,7,timm_ghostnet_100_train;timm_ghostnet_100_train_001;timm_mobilevit_s_train;timm_mobilevit_s_train_001;timm_mobilevit_s_train_041;timm_timm_ghostnet_100_train_train_001;timm_timm_mobilevit_s_train_train_001,aten.add.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.slice.Tensor;aten.sub.Tensor;aten.sub.Tensor;aten.sub.Tensor;aten.sum.dim_IntList;aten.sum.dim_IntList;aten.unsqueeze.default;aten.unsqueeze.default;aten.unsqueeze.default;aten.unsqueeze.default;aten.unsqueeze.default;aten.unsqueeze.default;aten.unsqueeze.default;aten.unsqueeze.default;aten.unsqueeze.default,aten.mul.Tensor:9;aten.unsqueeze.default:9;aten.sub.Tensor:3;aten.sum.dim_IntList:2;aten.add.Tensor:1;aten.slice.Tensor:1,609,combo_persistent,227.07200050354004,1.818554633634231,multi_output_reduction_heuristic,medium,205.53919550776482,1.6461045639938798,1.1053852814638077,21.660805970430374,1.6600421315273284,90.33600437641144,reduction tree and multi-output accumulator overhead beyond memcopy,assumes tuned one-pass or split compatible reductions,1.104762524454669
sum_sum_sum_117551af918e,repros/canonical/sum_sum_sum_117551af918e/repro.py,default,sum_sum_sum,79.42400127649307,79.64800298213959,compiled,79.42400127649307,27.68000029027462,2.8693641778753425,2.8693641778753425,2.8774567249597878,163655680,5,32.68000029027462,2.430354974633498,46.74400098621845,42.68000029027462,1.8609184802323258,36.74400098621845,52.68000029027462,1.5076689604945908,26.744000986218452,4,hf_DistillGPT2_train_003;hf_DistillGPT2_train_010;torchbench_hf_GPT2_large_train_002;torchbench_hf_GPT2_train_002,aten.add.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.sub.Tensor;aten.sub.Tensor;aten.sum.dim_IntList;aten.sum.dim_IntList;aten.sum.dim_IntList;aten.sum.dim_IntList;aten.sum.dim_IntList;aten.view.default;aten.view.default;aten.view.default;prims.convert_element_type.default,aten.mul.Tensor:8;aten.sum.dim_IntList:5;aten.view.default:3;aten.sub.Tensor:2;aten.add.Tensor:1;prims.convert_element_type.default:1,253,combo_persistent,75.6160020828247,2.7317919541132527,multi_output_reduction_heuristic,medium,57.90400044992566,2.0919075087679913,1.3716496383557735,21.52000082656741,1.8609184802323258,36.74400098621845,reduction tree and multi-output accumulator overhead beyond memcopy,assumes tuned one-pass or split compatible reductions,1.3058856295812595
var_mean_eebe86d9365d,repros/canonical/var_mean_eebe86d9365d/repro.py,default,var_mean,101.21600329875946,71.42399996519089,coord_descent,71.42399996519089,25.66399984061718,2.783042409942333,3.943890427343666,2.783042409942333,155547648,1,26.66399984061718,2.678667881492819,44.76000012457371,28.66399984061718,2.4917666886106504,42.76000012457371,30.66399984061718,2.32924603236475,40.76000012457371,2,timm_deit_base_distilled_patch16_224_infer_000;timm_timm_deit_base_distilled_patch16_224_infer_infer_000,<built-in function getitem>;<built-in function getitem>;aten.add.Tensor;aten.add.Tensor;aten.add.Tensor;aten.cat.default;aten.expand.default;aten.expand.default;aten.mul.Tensor;aten.mul.Tensor;aten.permute.default;aten.rsqrt.default;aten.sub.Tensor;aten.var_mean.correction;aten.view.default;aten.view.default,aten.add.Tensor:3;<built-in function getitem>:2;aten.expand.default:2;aten.mul.Tensor:2;aten.view.default:2;aten.cat.default:1;aten.permute.default:1;aten.rsqrt.default:1;aten.sub.Tensor:1;aten.var_mean.correction:1,277,combo_persistent,71.32799923419952,2.7793017330569074,norm_template_heuristic,low_to_medium,50.195199713110924,1.9558603500951317,1.422924908624978,21.228800252079964,2.4917666886106504,42.76000012457371,"norm/stat reductions require Welford/sum math, affine epilogues, and side outputs","assumes semantic BN/LN/RMSNorm template, not generic reduction",1.4210123605817377
amax_sum_any_747353f99629,repros/canonical/amax_sum_any_747353f99629/repro.py,default,amax_sum_any,97.98400104045868,95.07200121879578,coord_descent,95.07200121879578,36.768000572919846,2.585726711743408,2.664926009401373,2.585726711743408,205521480,1,37.768000572919846,2.5172632857605826,57.30400064587593,39.768000572919846,2.3906658582059914,55.30400064587593,41.768000572919846,2.2761922982838545,53.30400064587593,1,torchbench_hf_Bert_large_train_000,aten.add.Tensor;aten.amax.default;aten.any.dim;aten.div.Tensor;aten.eq.Scalar;aten.exp.default;aten.expand.default;aten.gt.Scalar;aten.logical_not.default;aten.logical_not.default;aten.mul.Tensor;aten.mul.Tensor;aten.permute.default;aten.sub.Tensor;aten.sum.dim_IntList;aten.view.default;aten.view.default;aten.where.self;prims.inductor_lookup_seed.default;prims.inductor_random.default,aten.logical_not.default:2;aten.mul.Tensor:2;aten.view.default:2;aten.add.Tensor:1;aten.amax.default:1;aten.any.dim:1;aten.div.Tensor:1;aten.eq.Scalar:1;aten.exp.default:1;aten.expand.default:1;aten.gt.Scalar:1;aten.permute.default:1,328,combo_looped,75.39200037717819,2.0504786554182517,online_softmax_ce_heuristic,medium,73.8592010885477,2.008790250698213,1.2872059244834864,21.21280013024807,2.3906658582059914,55.30400064587593,softmax/CE needs exp/log/reduction or gather; online algorithm floor is above memcopy,uses online-softmax heuristic class; not per-shape prototype except known data,1.0207529903659918
sum_sum_sum_d8e421a07bf7,repros/canonical/sum_sum_sum_d8e421a07bf7/repro.py,default,sum_sum_sum,206.7199945449829,49.0880012512207,coord_descent,49.0880012512207,16.256000846624374,3.019684959072454,12.71653443521499,3.019684959072454,67109508,1,17.256000846624374,2.844691634378502,31.83200040459633,19.256000846624374,2.5492313612889124,29.83200040459633,21.256000846624374,2.309371438466812,27.83200040459633,1,torchbench_phlippe_densenet_train_001,aten.add.Tensor;aten.le.Scalar;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.slice.Tensor;aten.sub.Tensor;aten.sub.Tensor;aten.sub.Tensor;aten.sum.dim_IntList;aten.sum.dim_IntList;aten.sum.dim_IntList;aten.unsqueeze.default;aten.unsqueeze.default;aten.unsqueeze.default;aten.unsqueeze.default;aten.unsqueeze.default;aten.unsqueeze.default;aten.unsqueeze.default;aten.unsqueeze.default;aten.unsqueeze.default;aten.where.self,aten.mul.Tensor:9;aten.unsqueeze.default:9;aten.sub.Tensor:3;aten.sum.dim_IntList:3;aten.add.Tensor:1;aten.le.Scalar:1;aten.slice.Tensor:1;aten.where.self:1,216,combo_looped,48.895999789237976,3.007873846130577,multi_output_reduction_heuristic,medium,28.19680131226778,1.7345472344831332,1.7409067329159653,20.891199938952923,2.5492313612889124,29.83200040459633,reduction tree and multi-output accumulator overhead beyond memcopy,assumes tuned one-pass or split compatible reductions,1.734097398060696
sum_sum_sum_2005ccbce613,repros/canonical/sum_sum_sum_2005ccbce613/repro.py,default,sum_sum_sum,90.14400094747543,81.85599744319916,coord_descent,81.85599744319916,31.615998595952988,2.5890688600194065,2.851214731487695,2.5890688600194065,176242688,4,35.61599859595299,2.2982929208813587,46.23999884724617,43.61599859595299,1.8767424816176135,38.23999884724617,51.61599859595299,1.5858648417124137,30.23999884724617,3,hf_BartForCausalLM_train_007;torchbench_hf_Bart_train_011;torchbench_hf_Bart_train_014,aten.add.Tensor;aten.add.Tensor;aten.div.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.permute.default;aten.sub.Tensor;aten.sub.Tensor;aten.sub.Tensor;aten.sum.dim_IntList;aten.sum.dim_IntList;aten.sum.dim_IntList;aten.sum.dim_IntList;aten.sum.dim_IntList;aten.view.default;aten.view.default;aten.view.default;aten.view.default;prims.convert_element_type.default,aten.mul.Tensor:11;aten.sum.dim_IntList:5;aten.view.default:4;aten.sub.Tensor:3;aten.add.Tensor:2;aten.div.Tensor:1;aten.permute.default:1;prims.convert_element_type.default:1,327,combo_looped,80.83199709653854,2.556680183648713,multi_output_reduction_heuristic,medium,61.00479782372713,1.9295546727262336,1.3417960613478532,20.851199619472027,1.8767424816176135,38.23999884724617,reduction tree and multi-output accumulator overhead beyond memcopy,assumes tuned one-pass or split compatible reductions,1.325010490651931
pointwise_9e64ab4c6018,repros/canonical/pointwise_9e64ab4c6018/repro.py,default,pointwise,57.151999324560165,56.671999394893646,coord_descent,56.671999394893646,28.575999662280083,1.983202689832751,2.0,1.983202689832751,150995456,1,29.575999662280083,1.9161482297137904,27.095999732613564,31.575999662280083,1.7947808462448342,25.095999732613564,33.57599966228008,1.6878722886860178,23.095999732613564,1,torchbench_hf_T5_train_000,aten.gt.Scalar;aten.le.Scalar;aten.mul.Tensor;aten.mul.Tensor;aten.relu.default;aten.view.default;aten.view.default;prims.inductor_lookup_seed.default;prims.inductor_random.default,aten.mul.Tensor:2;aten.view.default:2;aten.gt.Scalar:1;aten.le.Scalar:1;aten.relu.default:1;prims.inductor_lookup_seed.default:1;prims.inductor_random.default:1,550,combo_persistent,56.44800141453743,1.9753640146156635,pointwise_expression_heuristic,medium,35.862399611622095,1.2549832039282935,1.58026233628069,20.80959978327155,1.7947808462448342,25.095999732613564,pointwise expression has math/register/index overhead beyond memcopy,assumes CSE/tiling can reduce but not eliminate expression overhead,1.5740162963396365
sum_sum_sum_fe2bec6738d1,repros/canonical/sum_sum_sum_fe2bec6738d1/repro.py,default,sum_sum_sum,79.64800298213959,76.80000364780426,coord_descent,76.80000364780426,30.62400035560131,2.507837080590847,2.600836012842179,2.507837080590847,163655680,3,33.62400035560131,2.2840828823334935,43.17600329220295,39.62400035560131,1.9382193357200415,37.17600329220295,45.62400035560131,1.68332463285139,31.17600329220295,17,hf_BertForMaskedLM_train_001;hf_DebertaV2ForMaskedLM_train_001;hf_DebertaV2ForMaskedLM_train_012;hf_DistilBertForMaskedLM_train_001;hf_DistilBertForMaskedLM_train_011;hf_ElectraForCausalLM_train_001;hf_ElectraForCausalLM_train_011;hf_GoogleFnet_train_001,aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.permute.default;aten.sub.Tensor;aten.sub.Tensor;aten.sum.dim_IntList;aten.sum.dim_IntList;aten.sum.dim_IntList;aten.sum.dim_IntList;aten.sum.dim_IntList;aten.view.default;aten.view.default;aten.view.default;prims.convert_element_type.default,aten.mul.Tensor:8;aten.sum.dim_IntList:5;aten.view.default:3;aten.sub.Tensor:2;aten.permute.default:1;prims.convert_element_type.default:1,347,default,78.97599786520004,2.5788922723400787,multi_output_reduction_heuristic,medium,56.46720055118203,1.8438871439228497,1.3600816562208093,20.33280309662223,1.9382193357200415,37.17600329220295,reduction tree and multi-output accumulator overhead beyond memcopy,assumes tuned one-pass or split compatible reductions,1.3986171989102945
sum_sum_sum_6606e7ed59de,repros/canonical/sum_sum_sum_6606e7ed59de/repro.py,default,sum_sum_sum,52.99200117588043,65.34399837255478,compiled,52.99200117588043,13.344000093638897,3.9712230818359924,3.9712230818359924,4.896882337681064,51946112,4,17.344000093638897,3.0553506048074706,35.648001082241535,25.344000093638897,2.0909091295805715,27.648001082241535,33.3440000936389,1.589251470341431,19.648001082241535,3,timm_swin_base_patch4_window7_224_train_001;timm_swin_base_patch4_window7_224_train_041;timm_timm_swin_base_patch4_window7_224_train_train_001,aten.div.Scalar;aten.div.Tensor;aten.expand.default;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.permute.default;aten.sub.Tensor;aten.sub.Tensor;aten.sum.dim_IntList;aten.sum.dim_IntList;aten.sum.dim_IntList;aten.sum.dim_IntList;aten.sum.dim_IntList;aten.unsqueeze.default;aten.unsqueeze.default;aten.view.default;aten.view.default;aten.view.default;prims.convert_element_type.default,aten.mul.Tensor:7;aten.sum.dim_IntList:5;aten.view.default:3;aten.sub.Tensor:2;aten.unsqueeze.default:2;aten.div.Scalar:1;aten.div.Tensor:1;aten.expand.default:1;aten.permute.default:1;prims.convert_element_type.default:1,117,default,51.231998950242996,3.839328431559691,multi_output_reduction_heuristic,medium,32.68320014514029,2.449280569229044,1.6213834918414465,20.308801030740142,2.0909091295805715,27.648001082241535,reduction tree and multi-output accumulator overhead beyond memcopy,assumes tuned one-pass or split compatible reductions,1.5675331278066647
sum_sum_3d76bb8bc6b6,repros/canonical/sum_sum_3d76bb8bc6b6/repro.py,default,sum_sum,167.77600347995758,58.36800113320351,coord_descent,58.36800113320351,22.624000906944275,2.579915081036258,7.415841440691418,2.579915081036258,109052676,1,23.624000906944275,2.4707077079414703,34.74400022625923,25.624000906944275,2.277864465630166,32.74400022625923,27.624000906944275,2.1129452366377035,30.74400022625923,1,torchbench_phlippe_densenet_train_001,aten.add.Tensor;aten.le.Scalar;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.slice.Tensor;aten.slice.Tensor;aten.sub.Tensor;aten.sub.Tensor;aten.sub.Tensor;aten.sum.dim_IntList;aten.sum.dim_IntList;aten.unsqueeze.default;aten.unsqueeze.default;aten.unsqueeze.default;aten.unsqueeze.default;aten.unsqueeze.default;aten.unsqueeze.default;aten.unsqueeze.default;aten.unsqueeze.default;aten.unsqueeze.default;aten.where.self,aten.mul.Tensor:9;aten.unsqueeze.default:9;aten.sub.Tensor:3;aten.slice.Tensor:2;aten.sum.dim_IntList:2;aten.add.Tensor:1;aten.le.Scalar:1;aten.where.self:1,330,combo_looped,57.18399956822395,2.527581209151726,multi_output_reduction_heuristic,medium,38.067201405763626,1.6826025406531508,1.5332884734827448,20.30079972743988,2.277864465630166,32.74400022625923,reduction tree and multi-output accumulator overhead beyond memcopy,assumes tuned one-pass or split compatible reductions,1.5021855417920456
pointwise_ece0de807834,repros/canonical/pointwise_ece0de807834/repro.py,default,pointwise,63.26399743556976,63.26399743556976,compiled,63.26399743556976,34.81600061058998,1.8170954827110946,1.8170954827110946,1.8170954827110946,192691200,1,35.81600061058998,1.7663613010120407,27.447996824979782,37.81600061058998,1.672942574944145,25.447996824979782,39.81600061058998,1.5889088925406347,23.447996824979782,3,timm_mobilenetv3_large_100_infer;timm_mobilenetv3_large_100_infer_000;timm_timm_mobilenetv3_large_100_infer_infer_000,aten.add.Tensor;aten.add.Tensor;aten.add.Tensor;aten.clamp_max.default;aten.clamp_min.default;aten.div.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.mul.Tensor;aten.reciprocal.default;aten.sqrt.default;aten.sub.Tensor;aten.unsqueeze.default;aten.unsqueeze.default;aten.unsqueeze.default;aten.unsqueeze.default;aten.unsqueeze.default;aten.unsqueeze.default;aten.unsqueeze.default;aten.unsqueeze.default,aten.unsqueeze.default:8;aten.mul.Tensor:4;aten.add.Tensor:3;aten.clamp_max.default:1;aten.clamp_min.default:1;aten.div.Tensor:1;aten.reciprocal.default:1;aten.sqrt.default:1;aten.sub.Tensor:1,611,combo_looped,63.040003180503845,1.8106618243029606,pointwise_expression_heuristic,medium,43.03840070217848,1.2361672779005952,1.4699430369950417,20.225596733391285,1.672942574944145,25.447996824979782,pointwise expression has math/register/index overhead beyond memcopy,assumes CSE/tiling can reduce but not eliminate expression overhead,1.4647385161157473
